timestamp,invalid_x,global_vision_vx,invalid_y,global_vision_vy,t_s,global_vision_speed
1781277533159.0,-1311.7,1736.5,-1660.15,-2252.38,8.725,2844.05483674278
1781277533175.0,-1502.82,1508.72,-1629.35,-2085.39,8.741,2573.9245308477866
1781277533183.0,-1564.93,1825.53,-1707.81,-2002.82,8.749,2709.9534559287176
1781277533193.0,-1493.34,2119.47,-1897.34,-1840.02,8.759,2806.7466364636475
1781277533208.0,-1394.5,2338.17,-2091.57,-1663.89,8.774,2869.76808836533
1781277533227.0,-1315.06,2494.45,-2259.27,-1479.69,8.793,2900.304001066095
1781277533241.0,-1100.95,2591.07,-2291.99,-1310.65,8.807,2903.6954329612468
1781277533249.0,-1069.9,2631.51,-2416.11,-1177.11,8.815,2882.7821340156806
1781277533261.0,-952.788,2625.73,-2387.85,-1097.4,8.827,2845.8293681983114
1781277533276.0,-1025.74,2585.48,-2465.94,-1051.39,8.842,2791.0800351297707
1781277533292.0,-1001.54,2527.47,-2398.63,-1013.38,8.858,2723.0577712013383
1781277533309.0,-1133.92,2391.0,-2449.63,-937.845,8.875,2568.3524376582354
1781277533315.0,-1094.83,2198.6,-2388.96,-845.273,8.881,2355.4889947798524
1781277533329.0,-1083.79,1972.59,-2315.27,-742.806,8.895,2107.8121504859014
1781277533342.0,-1135.95,1730.38,-2401.21,-637.017,8.908,1843.9104107003138
1781277533358.0,-1107.0,1789.55,-2335.89,-806.82,8.924,1963.0200495410127
1781277533375.0,-1453.14,1794.96,-2257.54,-978.14,8.941,2044.1720233874644
1781277533393.0,-1617.76,1711.44,-2052.43,-1084.17,8.959,2025.9445852490637
1781277533399.0,-1904.9,1704.99,-1932.68,-1200.36,8.965,2085.1510807852746
1781277533410.0,-1945.07,1709.24,-1788.28,-1276.5,8.976,2133.296422816107
1781277533426.0,-1992.99,1737.13,-1623.9,-1280.52,8.992,2158.08992104129
1781277533442.0,-2054.71,1751.87,-1706.28,-1265.13,9.008,2160.926286063456
1781277533460.0,-2041.04,1681.04,-1609.92,-1224.87,9.026,2079.9524029409904
1781277533465.0,-2116.08,1710.81,-1676.1,-1161.19,9.031,2067.663674827219
1781277533478.0,-2045.09,1739.21,-1650.92,-1080.54,9.044,2047.539527261928
1781277533492.0,-2020.45,1697.62,-1833.32,-967.81,9.058,1954.1161328078738
1781277533509.0,-1942.32,1715.1,-1813.58,-889.463,9.075,1932.0228876410858
1781277533525.0,-1861.95,1722.26,-2034.34,-803.896,9.091,1900.6389153166365
1781277533531.0,-1782.42,1701.56,-2008.04,-751.164,9.097,1859.9875775112048
1781277533543.0,-1750.67,1661.94,-1941.22,-722.281,9.109,1812.1077248775803
1781277533558.0,-1740.12,1597.97,-2083.23,-718.079,9.124,1751.8977056726228
1781277533574.0,-1785.47,1517.38,-1947.18,-738.399,9.14,1687.505599279896
1781277533591.0,-1923.95,1434.24,-1953.46,-753.477,9.157,1620.1148006017968
1781277533599.0,-1948.59,1352.36,-1825.81,-770.204,9.165,1556.3070941224935
1781277533611.0,-2094.81,1276.06,-1812.73,-773.941,9.177,1492.418773361217
1781277533626.0,-2099.95,1212.38,-1695.12,-757.251,9.192,1429.4384706593705
1781277533643.0,-2215.96,1148.27,-1709.44,-744.032,9.209,1368.2498346150091
1781277533659.0,-2197.86,1092.9,-1614.65,-714.105,9.225,1305.517660173542
1781277533667.0,-2148.87,1034.58,-1560.54,-691.742,9.233,1244.5331538227497
1781277533679.0,-2243.72,949.527,-1599.87,-651.721,9.245,1151.6691302496565
1781277533693.0,-2200.51,909.107,-1537.19,-612.481,9.259,1096.1790514373097
1781277533708.0,-2257.28,875.503,-1629.9,-560.648,9.274,1039.6305511637297
1781277533725.0,-2146.13,817.504,-1659.27,-499.47,9.291,958.0099534535119
1781277533741.0,-2172.7,743.024,-1786.31,-434.946,9.307,860.9661360889869
1781277533749.0,-2068.57,706.022,-1798.84,-406.003,9.315,814.4356945106225
1781277533759.0,-1975.77,652.927,-1795.7,-366.822,9.325,748.9139116166824
1781277533776.0,-2006.79,588.315,-1909.16,-324.411,9.342,671.8311068609432
1781277533792.0,-1917.14,537.291,-1898.97,-321.113,9.358,625.9354419187334
1781277533809.0,-2027.77,479.676,-1928.55,-310.401,9.375,571.3473950032502
1781277533817.0,-2011.48,420.944,-1841.31,-294.16,9.383,513.5406086532982
1781277533827.0,-2001.13,358.148,-1745.69,-273.721,9.393,450.7695372859617
1781277533842.0,-2135.57,296.851,-1741.39,-246.414,9.408,385.79836131974434
1781277533859.0,-2127.18,241.459,-1636.96,-214.554,9.425,323.0106307801649
1781277533875.0,-2240.87,190.798,-1652.23,-176.75,9.441,260.08544615952655
1781277533892.0,-2206.55,138.902,-1577.94,-136.568,9.458,194.79369658179394
1781277533900.0,-2310.23,92.4438,-1604.41,-105.229,9.466,140.06783570627482
1781277533910.0,-2277.45,54.8598,-1525.71,-72.8972,9.476,91.233762521777
1781277533924.0,-2227.61,25.239,-1471.66,-45.8965,9.49,52.37839089977851
1781277533943.0,-2317.92,-7.92226,-1516.32,-20.0049,9.509,21.5164641035092
1781277533959.0,-2228.34,-34.4271,-1521.8,-4.00415,9.525,34.65917528782963
1781277533965.0,-2269.11,-54.5615,-1637.74,9.05072,9.531,55.30707743832068
1781277533977.0,-2168.85,-71.1127,-1653.01,19.1758,9.543,73.65274880769897
1781277533992.0,-2082.27,-85.9922,-1648.04,26.398,9.558,89.95283689156223
1781277534009.0,-2134.34,-94.5425,-1742.87,27.9705,9.575,98.59327145652487
1781277534025.0,-2067.45,-96.1217,-1711.75,31.256,9.591,101.07580693167876
1781277534033.0,-2139.09,-95.7967,-1782.01,30.6178,9.599,100.5706587814259
1781277534044.0,-2091.08,-88.7386,-1728.01,32.3876,9.61,94.46425654034441
1781277534058.0,-2035.55,-81.4603,-1683.07,29.8752,9.624,86.76582305914006
1781277534074.0,-2115.34,-73.0416,-1743.5,26.7787,9.64,77.79572034662318
1781277534091.0,-2062.07,-61.576,-1695.83,24.0694,9.657,66.11308336751509
1781277534109.0,-2145.46,-50.8289,-1751.84,21.0348,9.675,55.00945269905891
1781277534118.0,-2095.1,-43.6616,-1700.55,16.2943,9.684,46.60299912076475
1781277534128.0,-2177.21,-34.6654,-1758.06,13.8505,9.694,37.32996527469587
1781277534138.0,-2129.8,-28.8045,-1703.02,14.9874,9.704,32.470315351255834
1781277534152.0,-2080.67,-23.4368,-1650.06,15.1666,9.718,27.91611272724052
1781277534169.0,-2165.2,-14.4276,-1704.38,13.1284,9.735,19.50667906948797
1781277534179.0,-2105.44,-10.4822,-1664.8,8.695,9.745,13.619087408486665
1781277534194.0,-2183.07,-7.68748,-1727.85,8.08203,9.76,11.15421703533242
1781277534210.0,-2125.33,-4.21221,-1685.7,6.2038,9.776,7.4986563812525775
1781277534226.0,-2072.31,-1.01125,-1637.61,3.83729,9.792,3.968302043267372
1781277534241.0,-2147.02,3.89937,-1704.34,3.93434,9.807,5.53932465491056
1781277534259.0,-2092.25,3.03175,-1658.45,2.41106,9.825,3.8735924393384495
1781277534265.0,-2171.41,2.19313,-1719.56,1.12986,9.831,2.467063602037856
1781277534278.0,-2116.14,1.56218,-1674.31,-3.73528,9.844,4.0487927868439995
1781277534292.0,-2197.05,0.945307,-1733.21,-7.24872,9.858,7.310098970783432
1781277534309.0,-2143.14,3.22421,-1686.21,-6.25291,9.875,7.035226619818298
1781277534315.0,-2092.53,3.76577,-1634.99,-6.73572,9.881,7.716926046768881
1781277534329.0,-2176.5,3.93565,-1689.92,-6.89993,9.895,7.94344855383353
1781277534342.0,-2124.66,3.82256,-1640.21,-6.82305,9.908,7.82086799889245
1781277534361.0,-2208.18,4.75397,-1695.64,-4.18729,9.927,6.335110757121773
1781277534377.0,-2147.99,5.50494,-1656.73,-5.34632,9.943,7.673819254191488
1781277534383.0,-2087.89,4.98679,-1617.69,-3.75293,9.949,6.241198449737038
1781277534397.0,-2159.98,4.32491,-1687.88,-2.49519,9.963,4.993077171865061
1781277534412.0,-2097.77,4.84241,-1651.47,-3.69072,9.978,6.08854241395262
1781277534426.0,-2167.9,4.61332,-1723.98,-2.22055,9.992,5.119918331858429
1781277534443.0,-2112.21,1.19576,-1679.26,-0.859206,10.009,1.4724391084306339
1781277534459.0,-2185.28,1.13802,-1748.02,-1.12896,10.025,1.6030097323472494
1781277534465.0,-2129.38,2.60354,-1703.55,1.06254,10.031,2.8120120524635026
1781277534477.0,-2076.87,-0.859615,-1654.83,0.130262,10.043,0.8694286266675373
1781277534492.0,-2155.67,-3.46492,-1716.41,-0.62517,10.058,3.520867525951523
1781277534508.0,-2100.19,-0.421785,-1671.41,0.86709,10.074,0.9642342320852335
1781277534525.0,-2185.85,1.77039,-1724.33,1.85429,10.091,2.5637223243167346
1781277534541.0,-2136.05,-1.91649,-1672.1,2.68745,10.107,3.300806177678417
1781277534558.0,-2079.81,-4.64781,-1628.07,3.13638,10.124,5.607050677539842
1781277534566.0,-2158.69,-3.42348,-1689.53,5.95376,10.132,6.867857995619886
1781277534576.0,-2100.83,-2.62023,-1647.56,4.89961,10.142,5.556238242282273
1781277534593.0,-2188.65,1.15551,-1697.57,5.69257,10.159,5.808662200971924
1781277534599.0,-2130.82,4.03411,-1655.58,5.22758,10.165,6.603153500298172
1781277534611.0,-2208.1,5.92398,-1719.1,4.62371,10.177,7.514800942440192
1781277534628.0,-2150.42,7.00791,-1676.91,3.93621,10.194,8.037695673027189
1781277534642.0,-2093.05,4.89717,-1634.33,7.91225,10.208,9.305158465679131
1781277534659.0,-2170.81,3.0668,-1697.23,10.4811,10.225,10.920564062812872
1781277534675.0,-2113.66,2.5141,-1654.35,5.12149,10.241,5.705292159924853
1781277534681.0,-2191.15,1.93398,-1717.59,0.901714,10.247,2.1338619398161636
1781277534693.0,-2133.86,1.75086,-1674.89,0.64423,10.259,1.8656213529277585
1781277534710.0,-2074.4,1.89781,-1634.96,-2.44977,10.276,3.0988797732406463
1781277534724.0,-2155.98,0.211251,-1692.98,-5.14531,10.29,5.149644840287629
1781277534741.0,-2100.45,-1.16224,-1648.05,-9.50528,10.307,9.576071725713003
1781277534759.0,-2176.64,-2.20132,-1712.94,-12.4272,10.325,12.62066201046522
1781277534765.0,-2118.34,-5.6939,-1671.52,-11.2101,10.331,12.57325889417696
1781277534778.0,-2203.43,-8.13423,-1725.08,-9.92332,10.344,12.83113313450141
1781277534792.0,-2152.76,-6.99819,-1673.91,-7.36238,10.358,10.157721326188272
1781277534809.0,-2093.53,-5.97772,-1633.72,-5.25047,10.375,7.956165635486732
1781277534825.0,-2169.86,-5.76386,-1698.44,-3.31296,10.391,6.648141549425674
1781277534831.0,-2110.7,-3.29795,-1658.12,-4.01518,10.397,5.1959738870494725
1781277534842.0,-2183.77,-1.29241,-1726.97,-4.60073,10.408,4.778811582496218
1781277534858.0,-2125.42,-2.16429,-1685.6,-3.22612,10.424,3.8848425268600013
1781277534877.0,-2072.96,-0.612276,-1636.78,-1.32076,10.443,1.4557777570000168
1781277534893.0,-2152.02,0.0973519,-1698.02,1.73556,10.459,1.738288211440672
1781277534899.0,-2092.48,0.526164,-1658.15,3.863,10.465,3.8986686900653664
1781277534910.0,-2167.64,1.28481,-1724.31,3.48843,10.476,3.717510000121049
1781277534924.0,-2115.06,0.807549,-1675.66,5.20167,10.49,5.2639819696025745
1781277534942.0,-2195.93,0.346902,-1734.62,6.20384,10.508,6.21353134241745
1781277534959.0,-2141.97,-2.25299,-1687.7,5.62546,10.525,6.059848525474874
1781277534975.0,-2085.41,-2.37251,-1644.07,4.31756,10.541,4.926472171209333
1781277534981.0,-2159.01,-0.323144,-1712.21,4.37756,10.547,4.3894707651761395
1781277534992.0,-2102.68,1.1198,-1668.29,4.18852,10.558,4.335625886812653
1781277535009.0,-2180.63,1.4482,-1730.93,2.64771,10.575,3.0178885804648257
1781277535025.0,-2128.7,1.62211,-1681.45,-0.834355,10.591,1.824113241584798
1781277535031.0,-2075.86,1.27978,-1633.09,-3.43764,10.597,3.668133805901851
1781277535045.0,-2150.11,2.69563,-1700.44,-4.47638,10.611,5.225361135969456
1781277535060.0,-2093.69,3.97261,-1656.62,-1.4519,10.626,4.229615091482912
1781277535074.0,-2172.73,2.39126,-1717.89,-0.402384,10.64,2.424878815746469
1781277535090.0,-2108.69,1.04148,-1683.67,0.312813,10.656,1.0874431310965185
1781277535109.0,-2179.46,-1.46529,-1755.27,2.15337,10.675,2.6046261038774836
1781277535115.0,-2127.84,-3.33795,-1705.47,3.37149,10.681,4.7443497997723565
1781277535126.0,-2075.36,-4.67078,-1656.73,4.08213,10.692,6.203222641925727
1781277535142.0,-2156.37,-5.55319,-1715.53,4.39063,10.708,7.079233784315927
1781277535158.0,-2102.9,-6.07311,-1668.01,4.38676,10.724,7.491750687903328
1781277535175.0,-2183.47,-4.3638,-1727.34,4.66405,10.741,6.387183482764527
1781277535181.0,-2130.49,-3.22335,-1679.18,3.1205,10.747,4.486368851588108
1781277535193.0,-2079.1,-2.52858,-1628.98,4.06357,10.759,4.786054529703982
1781277535208.0,-2150.13,-0.240052,-1700.41,4.79715,10.774,4.803152411198712
1781277535225.0,-2088.8,1.37222,-1662.79,5.09916,10.791,5.280570086079722
1781277535241.0,-2162.19,3.98758,-1731.14,-1.31987,10.807,4.200339399774737
1781277535249.0,-2108.65,2.02261,-1683.72,-2.17095,10.815,2.9671493246211926
1781277535261.0,-2185.87,0.413319,-1747.28,-2.7822,10.827,2.812733445558075
1781277535276.0,-2129.2,3.75878,-1703.78,-2.6844,10.842,4.618920918179916
1781277535292.0,-2074.09,1.24051,-1658.32,-2.75431,10.858,3.0207761645312283
1781277535309.0,-2158.82,-0.748617,-1712.45,-2.75048,10.875,2.8505381321934635
1781277535325.0,-2108.47,-1.11559,-1660.96,-6.53104,10.891,6.625633896443418
1781277535331.0,-2181.79,-1.40638,-1729.46,-9.13845,10.897,9.246035534589947
1781277535342.0,-2121.42,-0.708997,-1690.63,-8.28931,10.908,8.31957553136631
1781277535358.0,-2069.79,-0.247423,-1640.79,-7.41058,10.924,7.414709304978112
1781277535375.0,-2151.97,0.729736,-1698.09,-7.10168,10.941,7.139073711070366
1781277535385.0,-2089.23,1.34216,-1662.25,-6.66039,10.951,6.794276151121618
1781277535397.0,-2161.41,2.93832,-1732.11,-0.43986,10.963,2.9710606257698613
1781277535410.0,-2104.55,4.74151,-1688.85,0.079501,10.976,4.742176450650165
1781277535424.0,-2180.37,4.64708,-1754.14,1.34693,10.99,4.83834402986187
1781277535443.0,-2127.55,4.31791,-1705.83,2.16373,11.009,4.829707473646826
1781277535459.0,-2074.13,4.90458,-1658.27,-0.0593827,11.025,4.904939477858957
1781277535475.0,-2160.95,3.98532,-1709.76,4.06959,11.041,5.695993176830534
1781277535482.0,-2104.54,3.46204,-1665.94,5.52724,11.048,6.521970789508337
1781277535492.0,-2190.15,3.0702,-1718.86,6.57745,11.058,7.258717279416523
1781277535508.0,-2134.58,2.58024,-1673.98,7.0342,11.074,7.4925034599658344
1781277535525.0,-2079.08,4.26813,-1628.99,4.19896,11.091,5.987336534595328
1781277535541.0,-2152.62,3.8373,-1697.26,0.192125,11.107,3.8421066234066172
1781277535560.0,-2092.37,3.30358,-1658.3,-2.84086,11.126,4.357077731232254
1781277535566.0,-2166.96,3.58713,-1725.17,-2.05696,11.132,4.13504366101496
1781277535576.0,-2110.94,2.34875,-1680.85,1.2033,11.142,2.6390447992597625
1781277535593.0,-2187.91,1.25975,-1744.72,3.4998,11.159,3.719619617985151
1781277535609.0,-2130.92,0.320672,-1701.62,4.99375,11.175,5.004035331018757
1781277535615.0,-2074.06,2.50089,-1658.36,4.53215,11.181,5.176372708238849
1781277535630.0,-2155.15,0.977918,-1717.07,4.77238,11.196,4.871543336471923
1781277535642.0,-2098.55,-0.219317,-1673.47,2.88976,11.208,2.898070531248161
1781277535659.0,-2175.48,-2.73897,-1737.4,-0.297554,11.225,2.75508530608691
1781277535675.0,-2118.16,-2.75949,-1694.71,-2.21391,11.241,3.537821723631647
1781277535681.0,-2066.87,-2.57158,-1644.47,-3.53128,11.247,4.368404987498297
1781277535694.0,-2153.09,-0.618013,-1696.66,-0.396853,11.26,0.734460599200529
1781277535708.0,-2099.55,0.772927,-1649.2,1.86428,11.274,2.018156600893251
1781277535724.0,-2180.66,0.0567373,-1707.82,-0.0254201,11.29,0.06217155857222818
1781277535741.0,-2126.56,-1.06172,-1661.05,-0.370872,11.307,1.1246312279071748
1781277535749.0,-2204.39,-1.00758,-1723.86,-1.92345,11.315,2.171376834844657
1781277535761.0,-2141.97,-0.187862,-1687.7,-0.848839,11.327,0.8693789616530871
1781277535776.0,-2082.36,-0.543598,-1647.92,0.471815,11.342,0.7197973185758613
1781277535792.0,-2158.94,-0.281925,-1712.3,0.366607,11.358,0.4624742134151914
1781277535809.0,-2100.69,-1.74072,-1670.79,-1.7451,11.375,2.464848905795242
1781277535825.0,-2181.42,-1.20369,-1729.93,-1.56112,11.391,1.9712851824380966
1781277535831.0,-2122.94,-0.844599,-1688.71,-1.43088,11.397,1.6615550081778816
1781277535844.0,-2064.85,-0.0937863,-1647.0,-2.10705,11.41,2.1091362147968753
1781277535858.0,-2141.48,-1.47517,-1711.29,-1.85777,11.424,2.3722217227316675
1781277535875.0,-2081.7,-2.29832,-1671.67,-2.76856,11.441,3.598221685221743
1781277535885.0,-2159.16,-1.30137,-1734.92,-4.54782,11.451,4.730352061876578
1781277535895.0,-2102.57,-2.87891,-1691.31,-4.1624,11.461,5.060997584281186
1781277535910.0,-2179.36,-4.01404,-1755.38,-3.78457,11.476,5.5168367029032135
1781277535924.0,-2122.64,-4.78176,-1711.93,-3.42908,11.49,5.884200739607716
1781277535940.0,-2065.99,-0.765578,-1668.4,-0.93361,11.506,1.2073679249441738
1781277535959.0,-2145.63,-1.90777,-1728.94,-2.50613,11.525,3.149646638878717
1781277535975.0,-2092.62,-0.100929,-1680.89,-3.31791,11.541,3.319444747414995
1781277535982.0,-2177.91,-3.49428,-1734.35,-4.03735,11.548,5.339493210118353
1781277535992.0,-2118.49,-4.65412,-1694.29,-1.75594,11.558,4.974350033722999
1781277536008.0,-2055.02,-3.18305,-1659.24,2.75303,11.574,4.208441693002292
1781277536025.0,-2139.29,-2.18525,-1714.02,3.13877,11.591,3.8245515652687962
1781277536033.0,-2082.46,-1.9225,-1670.72,2.00653,11.599,2.7788790709384963
1781277536047.0,-2163.24,1.37857,-1729.82,-0.929553,11.613,1.6626857865240203
1781277536058.0,-2107.28,2.1502,-1685.44,0.586908,11.624,2.228860928919523
1781277536074.0,-2193.96,0.886187,-1737.11,1.77356,11.64,1.9826352343709117
1781277536091.0,-2146.21,-0.156698,-1682.3,2.52376,11.657,2.528619939968045
1781277536107.0,-2097.18,1.47477,-1629.02,-0.0535214,11.673,1.4757408624680552
1781277536115.0,-2176.02,1.59888,-1690.54,0.189462,11.681,1.6100661799578302
1781277536130.0,-2117.92,3.86185,-1648.9,0.797915,11.696,3.943419045666463
1781277536142.0,-2194.37,5.40828,-1713.47,1.42314,11.708,5.592389473024926
1781277536159.0,-2140.15,6.25967,-1666.85,1.76069,11.725,6.502576242152029
1781277536175.0,-2085.7,4.76309,-1620.51,0.432645,11.741,4.782698824317187
1781277536192.0,-2161.53,2.73479,-1685.89,-0.724638,11.758,2.8291653495587705
1781277536198.0,-2097.68,2.35947,-1651.57,-0.207764,11.764,2.368599704592568
1781277536208.0,-2174.56,2.16524,-1715.57,2.53003,11.774,3.330062470660273
1781277536225.0,-2115.55,1.84814,-1675.04,4.38903,11.791,4.762268976076425
1781277536241.0,-2191.2,0.951324,-1740.58,4.23249,11.807,4.338085862805853
1781277536247.0,-2129.55,-1.23578,-1703.33,2.94883,11.813,3.197303641711247
1781277536262.0,-2070.66,-2.883,-1662.6,1.81561,11.828,3.4070703943564182
1781277536274.0,-2145.62,-4.0661,-1728.96,0.839819,11.84,4.151923068020528
1781277536292.0,-2087.21,-4.864,-1687.6,0.0162328,11.858,4.864027087074644
1781277536309.0,-2162.2,-5.33756,-1753.89,-1.26206,11.875,5.484737204023544
1781277536326.0,-2109.07,-5.56771,-1706.0,-2.22407,11.892,5.995488471259035
1781277536332.0,-2055.33,-8.27764,-1658.86,-2.10183,11.898,8.540316933141298
1781277536342.0,-2132.63,-5.43381,-1722.31,-1.20234,11.908,5.565241467510642
1781277536359.0,-2083.38,-4.02042,-1669.57,-2.20033,11.925,4.583146199424583
1781277536375.0,-2164.87,-0.390368,-1727.79,-0.242466,11.941,0.45953991837488933
1781277536392.0,-2112.3,2.29957,-1679.14,2.00006,11.958,3.0476650387632827
1781277536408.0,-2194.15,1.21568,-1736.87,1.84692,11.974,2.2111063630680454
1781277536416.0,-2138.81,4.14246,-1691.69,-1.5939,11.982,4.43852363535444
1781277536426.0,-2084.67,3.32123,-1645.0,-2.58969,11.992,4.211539268367327
1781277536441.0,-2163.7,2.50616,-1706.28,-3.28887,12.007,4.134912795029661
1781277536457.0,-2108.18,2.25377,-1661.33,-2.33909,12.023,3.2482027709180965
1781277536476.0,-2190.55,1.90186,-1718.36,-1.61122,12.042,2.492609345244457
1781277536492.0,-2137.73,1.48615,-1669.95,-1.07709,12.058,1.835419486275549
1781277536498.0,-2084.48,3.47294,-1622.08,1.38521,12.064,3.7389997309039753
1781277536505.0,-2166.33,1.87737,-1679.72,4.86068,12.071,5.210636062833404
1781277536519.0,-2111.92,-0.322912,-1633.32,3.15832,12.085,3.174784619803995
1781277536531.0,-2185.7,-1.06767,-1701.36,4.7865,12.097,4.904131062573675
1781277536546.0,-2130.97,-0.677298,-1655.39,4.14924,12.112,4.20415570101822
1781277536558.0,-2202.78,2.21113,-1725.92,1.11319,12.124,2.4755378916510242
1781277536575.0,-2137.2,4.19867,-1693.73,-1.21447,12.141,4.3707856444579845
1781277536591.0,-2073.12,5.44074,-1659.53,-2.93583,12.157,6.182293226344089
1781277536607.0,-2143.59,7.79506,-1731.48,-1.90487,12.173,8.024430828445093
1781277536616.0,-2090.41,5.04032,-1683.64,-1.45885,12.182,5.247196301349894
1781277536626.0,-2168.81,4.65047,-1745.71,-2.17897,12.192,5.135638371400385
1781277536640.0,-2115.45,3.33055,-1698.08,0.359716,12.206,3.3499192383035146
1781277536659.0,-2055.81,2.62785,-1658.26,-1.73662,12.225,3.14983247918044
1781277536675.0,-2133.62,1.92939,-1721.08,-3.28193,12.241,3.807047451372257
1781277536683.0,-2077.83,2.06803,-1676.48,-2.95171,12.249,3.604072696963811
1781277536694.0,-2157.7,-1.81064,-1736.73,-1.74184,12.26,2.5124537399124387
1781277536710.0,-2107.26,-3.33946,-1685.46,-0.823012,12.276,3.439381026252253
1781277536725.0,-2195.68,-6.04971,-1734.93,-2.68873,12.291,6.620291541692103
1781277536741.0,-2139.83,-5.44906,-1690.4,0.130144,12.307,5.4506139419643365
1781277536747.0,-2082.79,-4.29807,-1647.38,-1.64909,12.313,4.603575083888607
1781277536762.0,-2161.41,-1.473,-1709.18,-0.733714,12.328,1.645620015008325
1781277536774.0,-2111.45,-0.974624,-1657.17,-3.41222,12.34,3.548681060588004
1781277536791.0,-2184.83,1.10929,-1725.62,-4.17298,12.357,4.317903007768933
1781277536809.0,-2129.6,-1.55226,-1680.3,-5.19729,12.375,5.424143660680458
1781277536826.0,-2077.34,-2.51919,-1631.21,-2.71935,12.392,3.706910125508845
1781277536832.0,-2156.88,-0.711004,-1691.84,1.12293,12.398,1.3290968636318423
1781277536842.0,-2100.12,1.99059,-1648.46,0.704352,12.408,2.1115303189876293
1781277536859.0,-2178.36,4.2427,-1710.75,2.39255,12.425,4.870810896811741
1781277536875.0,-2123.24,3.03706,-1665.28,0.829751,12.441,3.1483678574145366
1781277536883.0,-2201.74,-0.388398,-1727.23,1.28682,12.449,1.3441572522603151
1781277536898.0,-2144.07,-1.57676,-1685.02,-0.782798,12.464,1.7603820058169193
1781277536910.0,-2093.34,1.28712,-1633.95,0.416376,12.476,1.3527922485644275
1781277536925.0,-2171.7,-0.30648,-1696.08,-0.154361,12.491,0.34315784811220623
1781277536941.0,-2110.21,-2.00985,-1658.74,-1.04941,12.507,2.267324055048153
1781277536958.0,-2191.54,0.433317,-1717.09,1.7465,12.524,1.7994515476914068
1781277536966.0,-2131.2,2.70117,-1678.28,1.46438,12.532,3.0725767937189135
1781277536978.0,-2073.34,2.04563,-1636.29,1.4686,12.544,2.5182112812272126
1781277536991.0,-2151.05,3.42278,-1699.24,1.25933,12.557,3.647099529393186
1781277537009.0,-2094.85,1.16783,-1655.16,1.74917,12.575,2.1031934285272
1781277537025.0,-2183.94,1.48687,-1703.62,0.689331,12.591,1.6388897536018094
1781277537042.0,-2125.09,-1.92413,-1662.92,2.27452,12.608,2.9792142399129333
1781277537048.0,-2196.21,-0.590546,-1734.26,5.01745,12.614,5.052083637531746
1781277537058.0,-2135.51,1.20146,-1695.86,4.69626,12.624,4.847511126258505
1781277537075.0,-2074.91,1.22335,-1657.29,6.20924,12.641,6.328605423005925
1781277537092.0,-2151.07,-2.62378,-1722.17,2.44205,12.658,3.5843869337586867
1781277537108.0,-2089.93,-5.43113,-1684.23,-0.519346,12.674,5.455904447900091
1781277537114.0,-2162.69,-3.87871,-1753.29,-0.632652,12.68,3.9299668977236943
1781277537126.0,-2107.69,-2.66599,-1707.7,-0.760237,12.692,2.7722667577758457
1781277537141.0,-2052.37,-5.43759,-1662.52,-2.978,12.707,6.19966684654103
1781277537157.0,-2145.86,-5.41418,-1705.79,-5.86139,12.723,7.979300583666466
1781277537176.0,-2093.1,-2.94756,-1657.37,-3.03864,12.742,4.233372533004863
1781277537182.0,-2165.08,-1.19499,-1727.52,-1.39291,12.748,1.8352654762186313
1781277537194.0,-2113.42,0.363234,-1677.74,0.16726,12.76,0.3998935437788412
1781277537209.0,-2185.23,1.41112,-1748.08,1.25668,12.775,1.889577803849315
1781277537225.0,-2123.88,0.647414,-1710.4,2.19547,12.791,2.288937178756988
1781277537242.0,-2071.67,1.49239,-1661.34,1.97762,12.808,2.477540872821274
1781277537258.0,-2148.26,0.849789,-1725.68,3.32149,12.824,3.428474466088525
1781277537266.0,-2096.64,-1.13315,-1675.87,1.27573,12.832,1.706316487466496
1781277537275.0,-2181.76,-0.944406,-1729.5,-0.754335,12.841,1.2086868846235572
1781277537291.0,-2127.68,1.10412,-1682.74,-3.08528,12.857,3.2768939031955244
1781277537307.0,-2073.14,2.91684,-1636.55,1.42642,12.873,3.2469415766225302
1781277537324.0,-2150.24,1.14071,-1700.27,-2.09266,12.89,2.3833684523589715
1781277537332.0,-2091.54,2.74794,-1659.34,-0.125715,12.898,2.7508141530872274
1781277537345.0,-2166.86,3.40669,-1725.29,-0.44028,12.911,3.4350230326010918
1781277537359.0,-2110.25,3.67935,-1681.71,-0.721399,12.925,3.7494043446527607
1781277537375.0,-2187.77,0.441644,-1744.9,-2.17687,12.941,2.2212186789319057
1781277537392.0,-2129.12,-2.04707,-1703.88,-3.24273,12.958,3.8348133511032843
1781277537409.0,-2070.9,-0.211507,-1662.3,-2.04849,12.975,2.0593801230343565
1781277537417.0,-2151.59,-1.27995,-1721.52,-1.5898,12.983,2.0410134841543797
1781277537427.0,-2095.68,-2.75445,-1677.07,-0.12582,12.993,2.7573221565315866
1781277537441.0,-2167.41,-4.46741,-1747.45,-0.35672,13.007,4.481629309358373
1781277537458.0,-2117.01,-3.71162,-1696.14,3.2263,13.024,4.9178384188991
1781277537464.0,-2064.44,-2.59117,-1647.51,1.3197,13.03,2.907880681682108
1781277537479.0,-2160.47,-1.77042,-1687.25,-0.214806,13.045,1.783403654262265
1781277537491.0,-2119.39,-1.62552,-1623.62,1.70203,13.057,2.3535550538069
1781277537507.0,-2195.42,-0.695774,-1688.8,-0.362355,13.073,0.7844760067082995
